text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
"The contention is that the Church will overcome the disease of clericalism by admitting women into the ranks of the clerics. Irony of ironies! Clericalism is both a disease and an institutional sin. It consists in obstinately tying power, authority, and influence to the sacrament of Holy Orders (more specifically to the two higher degrees of Holy Orders).
Pope Francis has it within his power to smash clericalism. Nothing other than some provisions of the Code of Canon Law, which the pope can override sua sponte at any time, prevents  him from packing the college of cardinals (yes, I mean cardinal electors!) with 50 women and putting them in charge of the Vatican congregations and dicasteries, starting with the Congregation for Bishops.",0.3,0.0,0.0,0.0,0.2,0.3,0.0
"Are you kidding me ?  If that's all there is, what were those baby parts PP was trying to sell ?   Look in the mirror---if your mom had had an abortion you wouldn't be here to support killing the innocent nearly born . Everyone agree's Hitler was a mass murderer . Do you realize American women and girls have killed more than Hitler, and the number is growing by the day ?  It was reported in the Dispatch a few months back that out of around 1400 abortions performed last year , Planned Parenthood was involved in 1340 of them.  And these women are marching in support of them .  That's pathetic .  We treat animals better than innocent nearly born human babies .  The real kicker is liberals are against the death penalty for those convicted of murdering someone , yet march in the streets and celebrate killing innocent nearly born babies.",0.2,0.0,0.0,0.0,0.2,0.0,0.0
"I feel for these people as more are becoming bottom line adictives, careing less about there workers even the""non"" profits are pushing the l ine some times, there is help  the equal rights commision down town also  , there are  good legal services in town as well.. lets not forget social media  ... ..goodluck ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"You have not understood the article. There will be a mix of affordable WORK-FORCE housing and rentals, and market housing and rentals, and public housing. Learn to read and comprehend, and not be so selfish.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Your desperation is showing again.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mark Rigby makes sure to stay close to a friend at all times, and his parents have told him not to be outside after dark – precautions the student never imagined would be needed in his quiet corner of suburban Toronto.
But recent tensions between his country and some members of the muslim community, including pro ISIS groups, over Canada's involvement in Iraq, have led to a fear of religiously motivated murders in an area of Toronto with a large muslim population. Corporal Nathan Cirillo was one such victim.
“[My parents] are afraid of hate crimes towards the non-Muslim community, especially since that’s been on the rise lately,” said Mr. Rigby, a high-school student in Mississauga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a pity they didn't petition to stop the invasion of Iraq or the resultant bombing of the the Middle East.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AECL's Maple reactor was the nail in the coffin for any future Canadian designed nuclear vessel.  Too bad IMO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you really knew anything about us liberal, commy, socialist, pansies, we would ask and demand that the U.S. Government pay for our one way ticket to Mexico rather than make an effort to climb a wall and possibly get dirty. Then we would ask the U.S. Government to pay us welfare, Medicaid, etc. while we lived in Mexico.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"While what you say is undoubtedly true, we simply don't need as many farmers as we once did. So, these displaced farmers are going to have to find some other livelihood. Unfortunately, quite a few seem to feel that we somehow owe them a job in their chosen location, regardless of whether it makes economic sense or not.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"For completeness, the article really should list everyone's race.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Only 3 RINOs on their way out. Unfortunately it took only one, but they'll get it next time. Obamacare will be repealed in Trump's first term yet.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
No because in a month you are healed and no one is sticking bamboo up your fingernails. There is a difference here.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yep, I just watched it, with the sound off of course.  Complete fiction that he was following her around or breathing down her neck.  Did he pace behind her, yes, quite far behind her as it turns out, usually over to his chair and stood with his hands on the back of HIS chair, quite a distance from her.  The only thing I can think of is her ghostwriter watched maybe 10 seconds of it from a weird camera angle and came up with this storyline, never noticing that when the camera angle widened, he was a very normal 5-6 feet, minimum, from where she was at any given time.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
The true mystery is why so many were convinced that the Creature from the Black Lagoon would actually have any interest in draining the swamp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""...will go dark starting at 3 a.m. Friday...""

So, no light rail service on a weekday/workday?!?!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As soon as your willing to talk about poverty, racism and all the things that bring crime.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now the House will just bring them in on h-2b visas....no one ever checks wether they LEAVE the country as required.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"And those fires are heat trapping .."" - Huh?? Well now...yes indeed fire does create heat after all.
And we've always had forest fires and we fight them will airplanes. You must have just gotten a TV this year.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"What a crock, most of these reporters are responsible for the condition our state is in.  They support their liberal progressive destroyers and spend their time attacking anyone who challenges the current power structure?  

Need proof?   Anyone remember in 2010 when Joe Miller beat Murkowski in the primary?  Now in the general election do you remember hearing about Murkowski failing the Alaska Bar Exam 4 times, then hiring a company that was sending in fake test takers and just sneaking the questions out to sell to the ones too lazy and stupid to pass honestly? ADN learned of this event and reported on it all right.  They compared Murkowski to other great people that accomplished great things and never gave up.  Of course the article didn't mention the cheating and dishonesty to win.  To ADN it was irrelevant.  Murkowski was their gal.  Now the state can choke on her. 

Good riddance ADN staff!  I'm sure you will pop up somewhere else ready to fake journalistic integrity.",0.6,0.0,0.0,0.0,0.5,0.0,0.0
tater skilak=fascist,0.41538462,0.015384615,0.0,0.0,0.43076923,0.046153847,0.0
The Mat-Su valley is simply trying to hide their ill gotten gains from the state by keeping a black market.,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.0,0.0
"I count four women in Obama's Cabinet. Lynch, Jewell, Pritzker, Burwell, and three more in the ""Cabinet level positions"" such as UN Ambassador, McCarthy, Power, and Contreras-Sweet. How does that compare to Trump?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"And when a national government continues to subsidize, in the amount of billions of dollars annually, a defunct, dispiriting system through the Indian Act, adaption isn't likely to occur any time soon.  But survival?  Yeah, after a fashion.  For some.  Those that don't die early from alcohol, drugs or suicide.",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
"Edit: ""stops without probable cause...""",0.2,0.0,0.0,0.0,0.0,0.0,0.0
"The streak continues......using star players on special teams who get injured(LMJ, Barner, DAT, Marshall last season and now Allen again)...you would think at this point the Oregon coaching staff would not put their best athletes at risk on special teams.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Good then we agree, pregnancy is often not a voluntary choice.   Rapes on men are rare in comparison to rapes on woman, particulary woman raping a man.   There is very little equivalence on the frequency or impact of rape on men as victim.

Two wrongs don't mean that your forgive/forget men do rape and that causes pregnancy,(something the male victim does not face)


https://www.rainn.org/statistics/victims-sexual-violence",0.5,0.1,0.0,0.1,0.1,0.1,0.5
"Elections Commissioner?

Where is the RCMP?

Graft is more than an election issue it's criminal. 
People are paying money for influence. In my books that is graft.

You wonder why Trump won? It's because of this rubbish
Drain the Muskeg

We need a new party which disallows any member from the other 3 parties.
\the oligarchs control all 3 parties so a new idea is needed",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
My grade 8 mother figured this out forty years ago.  Amazes how apparently so many people are unable to figure out their retirement needs.  Must be the media is acutely aware what little common sense there is out there today.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“All dogs reach their cold-tolerance limit at some temperature, the Cornell husky-trainer said. ‘If it’s so cold that you can’t go out without extreme cold-weather gear, your dog shouldn’t be outside at that temperature either.’ ‘Bring the dogs inside then’ he advised.”

– Arleigh Reynolds, D.V.M., Ph.D. was an assistant professor at Cornell
– Cornell University Science News press release, Dec. 9, 1996, on its website",0.0,0.0,0.0,0.0,0.0,0.0,0.0
