text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
"@user Can you incorporate “hey, that’s pretty good” on your next video? ... Kunt ❤️",tweeteval_hate,hate_3067,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user Cyprus is not a Greek island, but a sovereign country!",tweeteval_hate,hate_3068,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Meet Karamba, a gregarious East High School Senior in #Memphis, soccer and football student athlete, and aspiring doctor with a heart to serve others. A former refugee from D. R. Congo,  he eagerly met with Tennessee...",tweeteval_hate,hate_3069,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Hope this group and any members are placed on a security watch list and not the immigration list.... CBC News,tweeteval_hate,hate_3070,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"These savages invade Our Country, disrupt cities, turn many into shitholes like where they came from and WE THE PEOPLE are paying for this SHIT.  How about taking or Our OWN Citizens, Veterans and other AMERICANS in need?  To HELL with these ungrateful idiots; #SendThemBack",tweeteval_hate,hate_3071,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Merkel calls for 'more control on migration',tweeteval_hate,hate_3072,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
why this big fat ass ugly ass bitch like me 😭 she need to UNLIKE me!!!!! i love dick! tf,tweeteval_hate,hate_3073,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
People of color in the US declaring that immigration should be called on other people of color is just so... Sigh.,tweeteval_hate,hate_3074,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
* Hundreds of Syrian refugees return home from Lebanon.  #v4 #visegrad,tweeteval_hate,hate_3075,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user Hysterical Woman, you don't speak for me or other women in my household.",tweeteval_hate,hate_3076,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
When you're dropping subtle hints that you need to be eaten out,tweeteval_hate,hate_3077,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"DREAMER' Sodomized Multiple Boys, Between The Ages 7 and 9 via @user #DeathPenalty is too good for this dispicable creature.#BuildTheWall #EndDACA What about the dreams this POS Stole from these children?I hope you burn in pits of hell!",tweeteval_hate,hate_3078,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
What is important to you now?  I'm sad for those unfortunate immigrant children who have yet to be reunited with their families.  Mental health ought to be as important as physical health.   #SaveSCOTUS #BlueWave2018 #mentalhealth #health #FamiliesBelongTogether #VoteBlue #Vote,tweeteval_hate,hate_3079,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
#closetheborders for #IllegalImmigrants Do it now. It might already be too late!We don’t want more #nogozones in Europe.We don’t want more freeloaders and #mosques.We don’t want #sharialaws and #burqa’a in our cities and on our streets.,tweeteval_hate,hate_3080,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Effects of Third World Immigration into Canada via @user,tweeteval_hate,hate_3081,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Philadelphia will issue municipal ID cards starting next year - Philly,tweeteval_hate,hate_3082,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
I've never been more ashamed to be a former democrat than I am now. Fuck u Hillary you stupid ass bitch whore cunt bitch,tweeteval_hate,hate_3083,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Readers respond: Kudos on immigrant features,tweeteval_hate,hate_3084,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Personnel is policy. The administration should be staffing itself with individuals who will uphold our nation's obligations to immigrants and refugees.,tweeteval_hate,hate_3085,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"RT: The woman who #accused nelly of #rape has dropped her case. October 14, 2017 at 08:31…",tweeteval_hate,hate_3086,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Get rid of @user #VoteRed - #BuildTheWall from the Pacific Ocean to the Gulf of Mexico - #NoDACA #NoAmnesty #Deport all illeagles and their families - #ProudAmerican #AmericaFirst #MAGA #KAG,tweeteval_hate,hate_3087,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
To accept this notion proves women are stupid!,tweeteval_hate,hate_3088,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"@user The US (nor Canada) is not ""a nation of immigrants."" That's a myth Liberals use to justify anyone wanting to enter the US illegally. Arrogant immigrant Liberals like you have a sense of entitlement and believe you have a right to live in t",tweeteval_hate,hate_3089,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"The #Republican administration's policy on #ImmigrantChildren continues to be unconscionable, in spite of repeated court orders. Why are those responsible not in jail? #AbolishICE #AbolishDHS #Election2018 @user @user @user @user",tweeteval_hate,hate_3090,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"RT @user ""You too skinny, imma hurt you"" Girl  if you don't shut the fuck up and ride this dick. Imma be aight. I got Obamacare.""",tweeteval_hate,hate_3091,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Nude sunbathers stunned as migrants storm beach...,tweeteval_hate,hate_3092,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
President of German Evangelical Church highlights plight of refugee children while in Malta,tweeteval_hate,hate_3093,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Only miserable Remaniac European migrants here would jack in good jobs &amp; go back home. Just to make a point. Quite probably the ones on benefits in fact. Not wanted anyway. All the ones I know are quite happy and don't whinge about shite so don't seem to get any ""hate"". Clue? 🤔",tweeteval_hate,hate_3094,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user Pity FG has allowed and indeed facilitated the mass immigration and replacement of Irish people and their interests with more and more NON EU third world populations that will make Ireland as bad as the UK and the other,tweeteval_hate,hate_3095,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Oh wow what a ugly skank you are,tweeteval_hate,hate_3096,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
But let's blame the women for being in the military in the first place eh you fucking cunt smear,tweeteval_hate,hate_3097,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
The 2016 savage award goes to this man,tweeteval_hate,hate_3098,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user India is perhaps the only Devlp Country,where there is no control on influx of illegal migrants or people with expired VISA",tweeteval_hate,hate_3099,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Correct me if I'm wrong but don't all you bitches wanna be mermaids? How come no stink on social media for the mermaid emoji then?,tweeteval_hate,hate_3100,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user I guess so... Oh well 😊,tweeteval_hate,hate_3101,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
tf yall hoes so mad bc a bitch in harm's way everyday for,tweeteval_hate,hate_3102,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user @user #FamiliesBelongTogether Send the kids back to their deported Parents in their Country!  They Should exit together,tweeteval_hate,hate_3103,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user stfu trump incites and promotes violence. We need to do like they are doing to Susan Collins to you. Every state should do that then your Russian donors would lose power and so would you.,tweeteval_hate,hate_3104,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user Point blank, men do not *have* to pretend or sneak into places to rape women. They can do it easily anywhere. The idea that bathrooms protect anyone is a falsity. It doesn't. Spend time actually doing things that DO protect people, like convicting rapists.",tweeteval_hate,hate_3105,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user  Can you please step in and deport Karrar Al Khammasi... Please send him back to Iraq...He is a repeat #Criminal.. #BackTheBlue 🙏🏼 #ColoradoDoYourJob #LiberalismIsAMentalDisorder,tweeteval_hate,hate_3106,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Life's too short to be giving people second chances,tweeteval_hate,hate_3107,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Watch and listen to the stories of lost loved ones who were murdered by Illegal Aliens as told by their families. If this isn't cause enough to BUILD THE WALL and strengthen our Immigration Laws then nothing will be....,tweeteval_hate,hate_3108,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Shoutout to all the girls that can't go swimming this summer cause their body will wash off...,tweeteval_hate,hate_3109,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Double standards for females in this world is outta control....next older bitch fuck me I'm screaming out rape Idc 😂😂😭💯,tweeteval_hate,hate_3110,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user You a whore,tweeteval_hate,hate_3111,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"How about a GoFundMe for a few hundred million dollars, to build a wall along the border side of this farm? #BuildTheWall #BuildThatWall #BuildTheDamnWall",tweeteval_hate,hate_3112,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Person- how are you always so happy Me-,tweeteval_hate,hate_3113,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user I've noticed. Not all men are raping or harassing women but unfortunately that's…,tweeteval_hate,hate_3114,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
charli: fuck you bitch charli: omg why am i so extra wjahjaaj,tweeteval_hate,hate_3115,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"#Uganda launches $50m programme to address economic, environmental challenges in #refugee hosting communities #Withrefugees @user @user @user @user",tweeteval_hate,hate_3116,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Records reveal “lax” supervision, sexual activity at Chicago-area shelters housing immigrant children",tweeteval_hate,hate_3117,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user So uhh what if you call a sweedish woman a 'slut',tweeteval_hate,hate_3118,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
When you're out to dinner but you wanna make sure they know what set you claimin,tweeteval_hate,hate_3119,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user @user Thank you. Not all men are bad. In fact, this isn't just a 'man' problem. I've had women sa…",tweeteval_hate,hate_3120,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
My girl make my shit solid as a rock when she kiss me you hoes just not attractive 💀🤦🏾‍♂️🚮,tweeteval_hate,hate_3121,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Stephen Miller’s Sinister New Immigration Proposal,tweeteval_hate,hate_3122,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
IT NEVER ENDS! #BuildTheWall #BuildThatWall !!!!!!!,tweeteval_hate,hate_3123,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"Some #UNSC members prefer to keep meetings private on the #Rohingya refugee crisis — but because of the one year anniversary &amp; the intense public interest in the Council mission, we believe it is right to do this session in public: — says @user",tweeteval_hate,hate_3124,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Dream Molly is her own person and is ALWAYS a bitch &/ a slut 🤷🏻‍♀️,tweeteval_hate,hate_3125,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"#BeBestMyAss This  week - I want my supporters to wear shorts or skirts that read, ""Be  Best"" on the back - synonym for ""Be Best My Ass!"" Let's be ridiculous (film your ass shaking) @user lacks sensitivity towards immigrant children! Photo Credit: theGrio",tweeteval_hate,hate_3126,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user @user No.....really? A refugee? They are here to enrich our cultures, right? I bet ya he's older than 17 too....#sendthemback it's not late to save Europe",tweeteval_hate,hate_3127,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"And if you are a Colossal Ignoramuses installed in WH and your wife illegal immigrant, gets you the opportunity to line your pockets, UNChecked BY COMPLICIT CORRUPT GOP CONGRESS, for 18 plus months, WHILE A CONSTANT EMBARRASSMENT",tweeteval_hate,hate_3128,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"“The companies that really want to have a global impact need to understand cultural differences,”",tweeteval_hate,hate_3129,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Me- what do you bring to the table? Her- I am the table Me- good lemme rest my feet on you, dumbass... See how dumb you sound?",tweeteval_hate,hate_3130,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
